"suc","fechas","flujo_efe"
2,2021-08-07,-1484237.70591514
2,2021-08-08,1250982.59980701
2,2021-08-09,-825822.957778191
2,2021-08-10,-1536036.72909806
2,2021-08-11,-1935036.62149682
2,2021-08-12,-823776.283735983
2,2021-08-13,-879585.9173153
2,2021-08-14,-60196.7290006226
2,2021-08-15,-1045838.97388331
2,2021-08-16,-681687.613417904
2,2021-08-17,-2154849.81325791
2,2021-08-18,-3252294.3772653
2,2021-08-19,-2705947.72984468
2,2021-08-20,-781255.12879824
2,2021-08-21,-1516742.60665433
2,2021-08-22,-2940103.64069166
2,2021-08-23,-1409357.70753337
2,2021-08-24,-1519808.4026453
2,2021-08-25,-2512633.74941271
2,2021-08-26,724525.719667094
2,2021-08-27,3061.88327836967
2,2021-08-28,832276.932561112
2,2021-08-29,-3602784.14042033
2,2021-08-30,-1272117.75670435
2,2021-08-31,-1779318.92558874
2,2021-09-01,-765351.057404216
2,2021-09-02,-1881444.79544513
2,2021-09-03,-1489847.70959905
2,2021-09-04,-2028629.7466274
2,2021-09-05,117279.497701106
2,2021-09-06,-818259.255021321
2,2021-09-07,1737039.49069675
2,2021-09-08,-126972.14332827
2,2021-09-09,-1546570.45445177
2,2021-09-10,-2303122.85557928
2,2021-09-11,-955998.57156572
2,2021-09-12,-858991.888962598
2,2021-09-13,-338511.313957089
2,2021-09-14,-1072569.27487076
2,2021-09-15,-919330.064545566
2,2021-09-16,-2290493.82770596
2,2021-09-17,-3069786.05556692
2,2021-09-18,-2450787.79532239
2,2021-09-19,-858231.050457458
2,2021-09-20,-2152681.65742138
2,2021-09-21,-3423909.51492978
2,2021-09-22,-1997405.95007823
2,2021-09-23,-1902271.15799203
2,2021-09-24,-2127313.94724001
2,2021-09-25,810436.580697983
2,2021-09-26,-131711.077649959
2,2021-09-27,667720.967235149
2,2021-09-28,-3676187.53173657
2,2021-09-29,-1293646.02753649
2,2021-09-30,-1057375.29051328
2,2021-10-01,-239156.44721322
2,2021-10-02,-1234655.61962954
2,2021-10-03,-967381.497985092
2,2021-10-04,-1670814.5332656
2,2021-10-05,218231.175939684
2,2021-10-06,-480294.898899106
2,2021-10-07,2158680.68152145
2,2021-10-08,379776.983940882
2,2021-10-09,-1386400.98947856
2,2021-10-10,-2792512.49593918
2,2021-10-11,-1346181.64852593
2,2021-10-12,-1179457.51689757
2,2021-10-13,-775770.626370556
2,2021-10-14,-765067.981926487
2,2021-10-15,-814550.837559311
2,2021-10-16,-2571416.15929397
2,2021-10-17,-2315843.58309359
2,2021-10-18,-1497500.83386374
2,2021-10-19,-284827.401533287
2,2021-10-20,-1246577.17717877
2,2021-10-21,-2733934.87331944
2,2021-10-22,-1581461.23287004
2,2021-10-23,-1654929.17950448
2,2021-10-24,-1760879.18744088
2,2021-10-25,1142755.981888
2,2021-10-26,-321780.028614938
2,2021-10-27,160304.464935654
2,2021-10-28,-4100906.60966793
2,2021-10-29,-1212669.32467832
2,2021-10-30,-1975578.87044269
2,2021-10-31,-1177496.89969895
2,2021-11-01,-2070704.34320363
2,2021-11-02,-1630785.30248622
2,2021-11-03,-1368523.5777562
2,2021-11-04,241092.928465351
2,2021-11-05,-568597.295199721
2,2021-11-06,1594361.99752262
2,2021-11-07,-744513.782324839
2,2021-11-08,-2046375.01261679
2,2021-11-09,-3230099.88797577
2,2021-11-10,-1354806.52732504
2,2021-11-11,-497112.439772451
2,2021-11-12,-384930.71524334
2,2021-11-13,-1017562.33312599
2,2021-11-14,-868719.380878168
2,2021-11-15,-2610325.27255656
2,2021-11-16,-2454954.86920932
2,2021-11-17,-1776979.49189019
2,2021-11-18,-385288.767795894
2,2021-11-19,-771287.710682255
2,2021-11-20,-2382719.85792271
2,2021-11-21,-1577830.26643165
2,2021-11-22,-1757447.15118353
2,2021-11-23,-1975053.22065736
2,2021-11-24,900052.271957368
2,2021-11-25,-466132.860576203
2,2021-11-26,-13176.4168180099
2,2021-11-27,-4043344.25826929
2,2021-11-28,-1280029.10209396
2,2021-11-29,-2637528.13630795
2,2021-11-30,-1499590.80981909
2,2021-12-01,-2325906.0362798
2,2021-12-02,-2329687.85062514
2,2021-12-03,-744924.015754036
2,2021-12-04,466707.652368038
2,2021-12-05,120273.938276886
2,2021-12-06,1333342.01039549
2,2021-12-07,-743822.006778636
2,2021-12-08,-2211364.18327447
2,2021-12-09,-2952572.03603015
2,2021-12-10,-986265.095698376
2,2021-12-11,-469784.493199759
2,2021-12-12,-540516.046122373
2,2021-12-13,-1779451.4529388
2,2021-12-14,-1271776.39715634
2,2021-12-15,-2857326.22966315
2,2021-12-16,-2601265.15970387
2,2021-12-17,-1955215.23492793
2,2021-12-18,-168257.862114652
2,2021-12-19,-537175.569047672
2,2021-12-20,-2225502.81300367
2,2021-12-21,-1245892.35695365
2,2021-12-22,-2010945.11473047
2,2021-12-23,-1769175.46035498
2,2021-12-24,664601.951763885
2,2021-12-25,-1048739.23020797
2,2021-12-26,-736923.632187268
2,2021-12-27,-4628353.87286999
2,2021-12-28,-1766229.3493767
2,2021-12-29,-3194093.58566593
2,2021-12-30,-2144178.10626506
2,2021-12-31,-2449743.27800345
2,2022-01-01,-2486171.21667436
2,2022-01-02,-1147030.86196321
2,2022-01-03,416102.763495016
2,2022-01-04,883830.798174013
2,2022-01-05,2100743.77977295
2,2022-01-06,-515745.390658037
2,2022-01-07,-2147563.81748938
2,2022-01-08,-2767322.86469588
2,2022-01-09,-809295.869800679
2,2022-01-10,-505397.776709574
2,2022-01-11,-1353166.65389758
2,2022-01-12,-2291497.4546796
2,2022-01-13,-1269043.1852285
2,2022-01-14,-2595900.12548322
2,2022-01-15,-2626636.11894405
2,2022-01-16,-1816639.02391586
2,2022-01-17,224214.589254068
2,2022-01-18,216786.695811973
2,2022-01-19,-1858196.00511016
2,2022-01-20,-859312.138716651
2,2022-01-21,-1588257.60742987
2,2022-01-22,-1971345.9360491
2,2022-01-23,767199.626217817
2,2022-01-24,-1370094.5184786
2,2022-01-25,-1048221.9713283
2,2022-01-26,-4115845.84666182
2,2022-01-27,-1734606.52774329
2,2022-01-28,-3091725.39743178
2,2022-01-29,-2114309.3824983
2,2022-01-30,-2969708.38622493
2,2022-01-31,-2383945.97517374
2,2022-02-01,-1158313.22307945
2,2022-02-02,250608.672859831
2,2022-02-03,986197.495895171
2,2022-02-04,2281054.76057516
2,2022-02-05,229026.390605389
2,2022-02-06,-1379141.32260348
2,2022-02-07,-2098965.2574437
2,2022-02-08,-1151171.60196579
2,2022-02-09,-694689.868695578
2,2022-02-10,-1316327.56557152
2,2022-02-11,-2462816.25473539
2,2022-02-12,-1471401.18401278
2,2022-02-13,-2333076.05830235
2,2022-02-14,-2320782.73804748
2,2022-02-15,-1432198.98419298
2,2022-02-16,502990.358885145
2,2022-02-17,165060.150875937
2,2022-02-18,-2089383.51707517
2,2022-02-19,-1527655.53700866
2,2022-02-20,-2103898.94491042
2,2022-02-21,-2063838.09636837
2,2022-02-22,-68514.0338613389
2,2022-02-23,-1832413.05986166
2,2022-02-24,-1309186.99007809
2,2022-02-25,-4504461.25691148
2,2022-02-26,-1735338.42373923
2,2022-02-27,-4091248.01640508
2,2022-02-28,-2308055.44881485
2,2022-03-01,-3002858.7769294
2,2022-03-02,-3245171.83951165
2,2022-03-03,-1430193.96530114
2,2022-03-04,277128.025580256
2,2022-03-05,1124268.58247079
2,2022-03-06,2534883.16962182
2,2022-03-07,169374.837743847
2,2022-03-08,-944165.55123611
2,2022-03-09,-1547053.96818987
2,2022-03-10,-504924.381070993
2,2022-03-11,-855155.33340481
2,2022-03-12,-1457186.93491493
2,2022-03-13,-2931596.08410641
2,2022-03-14,-2320879.42890477
2,2022-03-15,-2324263.81373721
2,2022-03-16,-2115490.60248824
2,2022-03-17,-1169708.30550828
2,2022-03-18,404495.200807279
2,2022-03-19,-132699.463778117
2,2022-03-20,-1581614.62892797
2,2022-03-21,-1600146.17079241
2,2022-03-22,-2272004.32709227
2,2022-03-23,-2196411.00321103
2,2022-03-24,-640724.604155415
2,2022-03-25,-2664444.01449198
2,2022-03-26,-1340873.77814181
2,2022-03-27,-4613649.30833412
2,2022-03-28,-1908170.11025178
2,2022-03-29,-3753811.12896393
2,2022-03-30,-2199656.4582732
2,2022-03-31,-2340336.31785939
2,2022-04-01,-3064480.37889561
2,2022-04-02,-1108372.2779292
2,2022-04-03,-94603.9501789829
2,2022-04-04,894092.883429036
2,2022-04-05,1440610.10648885
2,2022-04-06,-395670.379611063
2,2022-04-07,-1804390.57973601
2,2022-04-08,-2550884.15870869
2,2022-04-09,-1105824.69537739
2,2022-04-10,-1146053.52383187
2,2022-04-11,-1682482.39522805
2,2022-04-12,-2739999.21940752
2,2022-04-13,-3032878.52988816
2,2022-04-14,-2789214.7668793
2,2022-04-15,-2329859.81200993
2,2022-04-16,-1444003.75179917
2,2022-04-17,967312.931209162
2,2022-04-18,527176.553284513
2,2022-04-19,-717472.651460215
2,2022-04-20,-900724.039860163
2,2022-04-21,-1812455.89818571
2,2022-04-22,-2228725.01919178
2,2022-04-23,-1378226.64515524
2,2022-04-24,-2906335.76022705
2,2022-04-25,-1845316.42484613
2,2022-04-26,-4805616.42329438
2,2022-04-27,-1794965.10237721
2,2022-04-28,-4097316.98361619
2,2022-04-29,-2356903.58968789
2,2022-04-30,-2244146.58408811
2,2022-05-01,-2873588.69006656
2,2022-05-02,-1209714.64736313
2,2022-05-03,-109638.082732537
2,2022-05-04,710981.13969408
2,2022-05-05,1162467.35252035
2,2022-05-06,-382103.753157568
2,2022-05-07,-1551015.61689663
2,2022-05-08,-2246655.61811498
2,2022-05-09,-897140.605849277
2,2022-05-10,-551809.906589559
2,2022-05-11,-1532329.44122537
2,2022-05-12,-2843677.37626996
2,2022-05-13,-3037614.43801344
2,2022-05-14,-2099790.49018638
2,2022-05-15,-2211520.85017676
2,2022-05-16,-1376934.30480112
2,2022-05-17,1556571.05598933
2,2022-05-18,508972.128671252
2,2022-05-19,-1247842.99387117
2,2022-05-20,-530261.343334903
2,2022-05-21,-1697895.83670933
2,2022-05-22,-1840246.72519847
2,2022-05-23,-1585571.38839838
2,2022-05-24,-3401124.43390565
2,2022-05-25,-2557066.20870619
2,2022-05-26,-5368564.89163716
2,2022-05-27,-2544600.63972703
2,2022-05-28,-4312293.846543
2,2022-05-29,-2493073.5932058
2,2022-05-30,-2476006.54583124
2,2022-05-31,-3339632.37817206
2,2022-06-01,-1258560.25569606
2,2022-06-02,-668893.116294689
2,2022-06-03,334091.440214007
2,2022-06-04,1358760.17018122
2,2022-06-05,-428835.349180331
2,2022-06-06,-1972107.13846944
2,2022-06-07,-2200033.42556204
2,2022-06-08,-262005.770149892
2,2022-06-09,-993502.845942033
2,2022-06-10,-1536191.91021028
2,2022-06-11,-2139508.25650082
2,2022-06-12,-2556114.96380827
2,2022-06-13,-1687866.69137328
2,2022-06-14,-2109379.38153493
2,2022-06-15,-831290.720796988
2,2022-06-16,2486161.63626138
2,2022-06-17,1387902.8300195
2,2022-06-18,-1020433.02865016
2,2022-06-19,-1025231.89556454
2,2022-06-20,-2077871.13308099
2,2022-06-21,-2014082.70533439
2,2022-06-22,-1553114.22852869
2,2022-06-23,-2799936.59020873
2,2022-06-24,-2097257.0675803
2,2022-06-25,-5456534.69093251
2,2022-06-26,-1973895.13816692
2,2022-06-27,-4521497.55086252
2,2022-06-28,-2742053.90719862
2,2022-06-29,-2791964.32324497
2,2022-06-30,-3984097.31096891
2,2022-07-01,-1711154.96248272
2,2022-07-02,-1099822.04205487
2,2022-07-03,118534.366532807
2,2022-07-04,1570728.95068664
2,2022-07-05,329386.579631201
2,2022-07-06,-1875655.02286107
2,2022-07-07,-1982711.24075734
2,2022-07-08,-23878.7540633983
2,2022-07-09,-842330.364384109
2,2022-07-10,-1042985.76535956
2,2022-07-11,-2058268.37261951
2,2022-07-12,-2770273.8421362
2,2022-07-13,-1436044.57696833
2,2022-07-14,-2460785.11140433
2,2022-07-15,-1427643.40781498
2,2022-07-16,2039341.03008275
2,2022-07-17,1837379.48612882
2,2022-07-18,-700463.345853316
2,2022-07-19,-925197.800061644
2,2022-07-20,-2115220.50986859
2,2022-07-21,-1862827.18380436
2,2022-07-22,-1652513.58812134
2,2022-07-23,-2798038.43493132
2,2022-07-24,-1903957.62851092
2,2022-07-25,-4864286.3323122
2,2022-07-26,-1820475.35445513
2,2022-07-27,-4706156.02543947
2,2022-07-28,-3523305.13584688
2,2022-07-29,-3113662.91064556
2,2022-07-30,-4259524.55250221
2,2022-07-31,-1939846.61659108
2,2022-08-01,-875011.884252309
2,2022-08-02,148006.403258361
2,2022-08-03,1538756.62326209
2,2022-08-04,-263233.546950757
2,2022-08-05,-1902743.26207032
2,2022-08-06,-2741026.10292314
2,2022-08-07,-734049.494823009
2,2022-08-08,-685577.595626006
2,2022-08-09,-507174.406600751
2,2022-08-10,-1980555.83674292
2,2022-08-11,-2963204.39635952
2,2022-08-12,-1758526.04805724
2,2022-08-13,-2470094.47833644
2,2022-08-14,-1216144.27780183
2,2022-08-15,2218779.76966109
2,2022-08-16,1378923.50472874
2,2022-08-17,-729947.234266992
2,2022-08-18,-876775.697689246
2,2022-08-19,-2536830.95747522
2,2022-08-20,-1670633.40115395
2,2022-08-21,-2247160.00084112
2,2022-08-22,-3100340.4550856
2,2022-08-23,-1864991.64981647
3,2021-01-01,-52318796.7507816
3,2021-01-02,-52317421.6134851
3,2021-01-03,-53020446.4212855
3,2021-01-04,-53214834.7998264
3,2021-01-05,-52575869.9848631
3,2021-01-06,-52225200.4174599
3,2021-01-07,-51852833.948791
3,2021-01-08,-53126694.9295704
3,2021-01-09,-52509310.8061553
3,2021-01-10,-52419134.5828436
3,2021-01-11,-53106746.2071014
3,2021-01-12,-53128298.8642074
3,2021-01-13,-53088822.4585523
3,2021-01-14,-52835888.3724474
3,2021-01-15,-52780584.0326911
3,2021-01-16,-52218763.0273326
3,2021-01-17,-53190367.1973971
3,2021-01-18,-52639497.7611881
3,2021-01-19,-52543694.0567023
3,2021-01-20,-52289968.8494651
3,2021-01-21,-52325245.4215773
3,2021-01-22,-52933284.1753971
3,2021-01-23,-52890338.4522151
3,2021-01-24,-53313568.3916508
3,2021-01-25,-53370961.5992825
3,2021-01-26,-52564558.2029888
3,2021-01-27,-52825041.3907413
3,2021-01-28,-52373477.7471465
3,2021-01-29,-52830185.6191617
3,2021-01-30,-52109948.099883
3,2021-01-31,-51930088.6819055
3,2021-02-01,-53624664.3726976
3,2021-02-02,-52480100.00227
3,2021-02-03,-52546019.1723358
3,2021-02-04,-53210020.6343952
3,2021-02-05,-52447180.4033669
3,2021-02-06,-53051708.8117412
3,2021-02-07,-53218705.6295903
3,2021-02-08,-53024381.3661808
3,2021-02-09,-53085156.0745123
3,2021-02-10,-53343616.5358055
3,2021-02-11,-52160582.4096965
3,2021-02-12,-52846719.2756838
3,2021-02-13,-52407263.5748139
3,2021-02-14,-53499633.7190443
3,2021-02-15,-52552417.2598021
3,2021-02-16,-53217616.9075164
3,2021-02-17,-52766087.980348
3,2021-02-18,-52474181.685709
3,2021-02-19,-52800787.4966415
3,2021-02-20,-52837006.8725686
3,2021-02-21,-53169813.1247935
3,2021-02-22,-52789316.0684591
3,2021-02-23,-52551042.2531626
3,2021-02-24,-53269316.264016
3,2021-02-25,-52433140.0759472
3,2021-02-26,-52530735.7847793
3,2021-02-27,-52858177.910381
3,2021-02-28,-52940992.2445225
3,2021-03-01,-52661323.5486163
3,2021-03-02,-53335260.4487454
3,2021-03-03,-52420375.8734198
3,2021-03-04,-52842723.6542825
3,2021-03-05,-52524914.425951
3,2021-03-06,-52648625.7690739
3,2021-03-07,-52841556.7269963
3,2021-03-08,-52695050.1936435
3,2021-03-09,-53537254.0254048
3,2021-03-10,-53163169.2907398
3,2021-03-11,-52900199.1404284
3,2021-03-12,-53052983.8430742
3,2021-03-13,-52525910.7618018
3,2021-03-14,-53163155.4063191
3,2021-03-15,-52335220.1352222
3,2021-03-16,-52980835.0832843
3,2021-03-17,-53309736.1095318
3,2021-03-18,-52626021.2661952
3,2021-03-19,-53305210.3054608
3,2021-03-20,-52818976.87137
3,2021-03-21,-52977382.0156317
3,2021-03-22,-52983951.3381727
3,2021-03-23,-52691026.1477969
3,2021-03-24,-52699990.6348159
3,2021-03-25,-52835001.822837
3,2021-03-26,-52986063.9888106
3,2021-03-27,-53030617.4119395
3,2021-03-28,-52807713.1036442
3,2021-03-29,-53113884.0979714
3,2021-03-30,-52465954.7721812
3,2021-03-31,-53319088.4602819
3,2021-04-01,-52974169.8602908
3,2021-04-02,-52712614.039778
3,2021-04-03,-52702695.7766854
3,2021-04-04,-52898733.9355943
3,2021-04-05,-52915782.6715212
3,2021-04-06,-52015578.5812864
3,2021-04-07,-52624048.4174976
3,2021-04-08,-53818277.2510393
3,2021-04-09,-52599949.9204869
3,2021-04-10,-52419234.0004824
3,2021-04-11,-52577589.2605394
3,2021-04-12,-52034512.5599451
3,2021-04-13,-52410501.8110711
3,2021-04-14,-52673831.4154175
3,2021-04-15,-52068705.5419324
3,2021-04-16,-53200683.7707299
3,2021-04-17,-53140139.4143609
3,2021-04-18,-52047525.6516018
3,2021-04-19,-52744817.7315116
3,2021-04-20,-53308192.956645
3,2021-04-21,-53020154.5483027
3,2021-04-22,-52488417.9872857
3,2021-04-23,-53398868.8816634
3,2021-04-24,-52836325.31265
3,2021-04-25,-53166336.8403641
3,2021-04-26,-52826050.1494013
3,2021-04-27,-52787095.4777648
3,2021-04-28,-53091477.9400923
3,2021-04-29,-52939675.0404985
3,2021-04-30,-53048027.3791549
3,2021-05-01,-53379485.6136086
3,2021-05-02,-53304828.0127463
3,2021-05-03,-53102270.4210005
3,2021-05-04,-52391504.5790342
3,2021-05-05,-52893814.6356501
3,2021-05-06,-52526040.3123096
3,2021-05-07,-52210934.1640779
3,2021-05-08,-53114716.4924315
3,2021-05-09,-51800681.9089041
3,2021-05-10,-52483969.7947603
3,2021-05-11,-52592839.8816181
3,2021-05-12,-52788789.0852159
3,2021-05-13,-52944821.7841994
3,2021-05-14,-52269594.4775139
3,2021-05-15,-52657799.698544
3,2021-05-16,-52292291.4405292
3,2021-05-17,-52453811.882922
3,2021-05-18,-53358048.9572285
3,2021-05-19,-52991612.1450848
3,2021-05-20,-52884282.5588688
3,2021-05-21,-52746120.9262477
3,2021-05-22,-52713106.2777003
3,2021-05-23,-52434108.3605705
3,2021-05-24,-53022513.3010337
3,2021-05-25,-52560600.7543559
3,2021-05-26,-52919729.4879529
3,2021-05-27,-52937961.1209146
3,2021-05-28,-51742582.0814854
3,2021-05-29,-52117599.2764073
3,2021-05-30,-52051156.2937796
3,2021-05-31,-53059033.8556203
3,2021-06-01,-52138169.5864428
3,2021-06-02,-52771075.4046488
3,2021-06-03,-52445780.4867588
3,2021-06-04,-53140283.4316619
3,2021-06-05,-52652874.9113664
3,2021-06-06,-52364703.1537043
3,2021-06-07,-53270452.56692
3,2021-06-08,-52908214.8136023
3,2021-06-09,-52792697.0602961
3,2021-06-10,-52056575.4804749
3,2021-06-11,-53138012.8933329
3,2021-06-12,-51890560.025351
3,2021-06-13,-52270455.3804791
3,2021-06-14,-52656769.3804372
3,2021-06-15,-52888607.5388745
3,2021-06-16,-52250001.4537836
3,2021-06-17,-52575281.7298655
3,2021-06-18,-52854138.1750333
3,2021-06-19,-52735343.677395
3,2021-06-20,-53056466.2045216
3,2021-06-21,-52813958.9402917
3,2021-06-22,-52674095.870018
3,2021-06-23,-53648053.5389328
3,2021-06-24,-53112779.7962481
3,2021-06-25,-52147238.0048283
3,2021-06-26,-52945474.8030346
3,2021-06-27,-52978765.1806221
3,2021-06-28,-52730213.0387723
3,2021-06-29,-52727445.9495939
3,2021-06-30,-52402790.7463047
3,2021-07-01,-53519351.5952342
3,2021-07-02,-52654890.3599535
3,2021-07-03,-52384871.4766854
3,2021-07-04,-53210095.4622105
3,2021-07-05,-52757367.8264999
3,2021-07-06,-53380420.5925907
3,2021-07-07,-52645150.8116015
3,2021-07-08,-52275128.9376119
3,2021-07-09,-52491375.5821976
3,2021-07-10,-52910107.2138007
3,2021-07-11,-53059707.2040806
3,2021-07-12,-52715520.6563414
3,2021-07-13,-52344940.8497364
3,2021-07-14,-52780228.1004032
3,2021-07-15,-52608482.4300762
3,2021-07-16,-52451002.5588814
3,2021-07-17,-52163216.100284
3,2021-07-18,-52267903.9199372
3,2021-07-19,-52734712.8352759
3,2021-07-20,-52087990.972654
3,2021-07-21,-52550131.5629646
3,2021-07-22,-53069441.3492682
3,2021-07-23,-52707332.6012369
3,2021-07-24,-52324521.3598677
3,2021-07-25,-52573299.1937503
3,2021-07-26,-52732348.5961983
3,2021-07-27,-52501906.6050583
3,2021-07-28,-52742299.7253996
3,2021-07-29,-53287334.0623518
3,2021-07-30,-52995273.4691978
3,2021-07-31,-53100455.7704342
3,2021-08-01,-52855513.1137758
3,2021-08-02,-52241485.6291479
3,2021-08-03,-53334804.7647639
3,2021-08-04,-52574279.98168
3,2021-08-05,-52662969.8147664
3,2021-08-06,-52996165.1301624
3,2021-08-07,-52388995.1111026
3,2021-08-08,-52962593.9937548
3,2021-08-09,-52850916.0259048
3,2021-08-10,-52870459.5608729
3,2021-08-11,-52992890.7268961
3,2021-08-12,-53345981.6456284
3,2021-08-13,-52737317.5815783
3,2021-08-14,-52834339.7802245
3,2021-08-15,-53620586.9001725
3,2021-08-16,-53070176.7060403
3,2021-08-17,-52422587.1193183
3,2021-08-18,-53177037.2007671
3,2021-08-19,-52474789.3592599
3,2021-08-20,-52321794.3591639
3,2021-08-21,-52307665.5750405
3,2021-08-22,-52844286.1198246
3,2021-08-23,-53891361.5538082
3,2021-08-24,-53393308.6929813
3,2021-08-25,-52797644.235797
3,2021-08-26,-52807316.2904515
3,2021-08-27,-53397787.605319
3,2021-08-28,-52498063.3848755
3,2021-08-29,-52596713.916136
3,2021-08-30,-52731403.8070663
3,2021-08-31,-53058156.0039977
3,2021-09-01,-53372951.527962
3,2021-09-02,-52665770.2429971
3,2021-09-03,-52393748.2469714
3,2021-09-04,-52496886.8998122
3,2021-09-05,-52687018.4109234
3,2021-09-06,-52965524.7420454
3,2021-09-07,-52582267.5143008
3,2021-09-08,-52045042.5606388
3,2021-09-09,-53274632.1975858
3,2021-09-10,-53510504.1344131
3,2021-09-11,-53120211.9070443
3,2021-09-12,-52751668.4144635
3,2021-09-13,-53104734.089675
3,2021-09-14,-53097198.7146898
3,2021-09-15,-52823212.7387522
3,2021-09-16,-52471088.681793
3,2021-09-17,-52778540.7212023
3,2021-09-18,-52951222.1644466
3,2021-09-19,-52042900.0682149
3,2021-09-20,-52366431.4827957
3,2021-09-21,-52844756.6625078
3,2021-09-22,-52313110.9685531
3,2021-09-23,-52653840.5342649
3,2021-09-24,-53375434.9842656
3,2021-09-25,-52458906.6598284
3,2021-09-26,-52858738.5460181
3,2021-09-27,-53060590.3437719
3,2021-09-28,-52654165.2873666
3,2021-09-29,-52364858.6497308
3,2021-09-30,-53058415.9857984
3,2021-10-01,-52545198.7171854
3,2021-10-02,-52630992.0276425
3,2021-10-03,-52712477.2536154
3,2021-10-04,-53117032.0193554
3,2021-10-05,-52521622.9860448
