"","suc","fechas","flujo_efe"
"699",2,2021-04-09,-1743848.5735388
"700",2,2021-04-10,615521.495976228
"701",2,2021-04-11,571591.999507463
"702",2,2021-04-12,-1115192.92240824
"703",2,2021-04-13,-1492968.92759683
"704",2,2021-04-14,-853091.983235192
"705",2,2021-04-15,-25021.353606405
"706",2,2021-04-16,-1003970.11663187
"707",2,2021-04-17,-636933.955508881
"708",2,2021-04-18,-289296.840394484
"709",2,2021-04-19,-1870595.59513696
"710",2,2021-04-20,-2584843.2204732
"711",2,2021-04-21,-1655445.29105977
"712",2,2021-04-22,-329261.613494799
"713",2,2021-04-23,-730236.139682656
"714",2,2021-04-24,-1736302.35528955
"715",2,2021-04-25,-1932523.05137919
"716",2,2021-04-26,-2140448.19836593
"717",2,2021-04-27,-3355632.53129545
"718",2,2021-04-28,-137779.483999909
"719",2,2021-04-29,-895800.438188612
"720",2,2021-04-30,-229950.184403217
"721",2,2021-05-01,-3690314.64490699
"722",2,2021-05-02,-2078455.46270107
"723",2,2021-05-03,-1752114.82440247
"724",2,2021-05-04,-1649029.06807602
"725",2,2021-05-05,-2561604.47059781
"726",2,2021-05-06,-1032496.17782096
"727",2,2021-05-07,-1253609.43489998
"728",2,2021-05-08,-861826.66733265
"729",2,2021-05-09,-2157347.25879642
"730",2,2021-05-10,486278.944394772
"731",2,2021-05-11,-318321.854649022
"732",2,2021-05-12,-1519374.33376494
"733",2,2021-05-13,-2092834.4805873
"734",2,2021-05-14,-1372302.42975933
"735",2,2021-05-15,-354860.860542633
"736",2,2021-05-16,-1037637.29993159
"737",2,2021-05-17,-1126628.7227966
"738",2,2021-05-18,-238223.917094367
"739",2,2021-05-19,-1741361.73236006
"740",2,2021-05-20,-2970215.87199415
"741",2,2021-05-21,-1698914.18582979
"742",2,2021-05-22,-313059.045182538
"743",2,2021-05-23,-1097781.27472547
"744",2,2021-05-24,-1839430.89953386
"745",2,2021-05-25,-1811006.06000166
"746",2,2021-05-26,-2178099.39821603
"747",2,2021-05-27,-3296718.37173173
"748",2,2021-05-28,681711.832569419
"749",2,2021-05-29,-541701.661538923
"750",2,2021-05-30,-183828.511565992
"751",2,2021-05-31,-3628297.95660068
"752",2,2021-06-01,-1175930.28643514
"753",2,2021-06-02,-1014062.9817876
"754",2,2021-06-03,-800228.76996356
"755",2,2021-06-04,-2275977.57177056
"756",2,2021-06-05,-723739.718263709
"757",2,2021-06-06,-1491943.25229591
"758",2,2021-06-07,-319848.30184803
"759",2,2021-06-08,-1160546.59954115
"760",2,2021-06-09,895677.301762749
"761",2,2021-06-10,138889.452102395
"762",2,2021-06-11,-1273778.93113693
"763",2,2021-06-12,-1943080.60660282
"764",2,2021-06-13,-992125.713716967
"765",2,2021-06-14,-350174.088961337
"766",2,2021-06-15,-510951.442444333
"767",2,2021-06-16,-940378.603697173
"768",2,2021-06-17,-84935.8796561684
"769",2,2021-06-18,-1676334.24591883
"770",2,2021-06-19,-2595502.36557176
"771",2,2021-06-20,-1979808.24481956
"772",2,2021-06-21,-514352.728411235
"773",2,2021-06-22,-1409783.74449313
"774",2,2021-06-23,-2514752.16073531
"775",2,2021-06-24,-1656470.24031266
"776",2,2021-06-25,-1826888.68038904
"777",2,2021-06-26,-3086662.90793472
"778",2,2021-06-27,-54413.6123021729
"779",2,2021-06-28,-600483.804142956
"780",2,2021-06-29,2812.98079449823
"781",2,2021-06-30,-3619843.32683714
"782",2,2021-07-01,-676214.46011196
"783",2,2021-07-02,-969664.583064428
"784",2,2021-07-03,-677843.116689087
"785",2,2021-07-04,-2268360.03823365
"786",2,2021-07-05,-714890.390158909
"787",2,2021-07-06,-2049117.21858713
"788",2,2021-07-07,-680391.15678857
"789",2,2021-07-08,-948325.924556851
"790",2,2021-07-09,1193216.68570575
"791",2,2021-07-10,-299047.314680407
"792",2,2021-07-11,-1725858.12565033
"793",2,2021-07-12,-1905529.81529161
"794",2,2021-07-13,-749746.723120978
"795",2,2021-07-14,-371134.444652381
"796",2,2021-07-15,132748.726371436
"797",2,2021-07-16,-1002528.10998344
"798",2,2021-07-17,117647.443680067
"799",2,2021-07-18,-1200445.33644291
"800",2,2021-07-19,-2320843.44916905
"801",2,2021-07-20,-1596294.26797041
"802",2,2021-07-21,-47397.3473602065
"803",2,2021-07-22,-1023642.50720387
"804",2,2021-07-23,-2580426.08562868
"805",2,2021-07-24,-1446519.68945322
"806",2,2021-07-25,-1371876.45544165
"807",2,2021-07-26,-2283946.63661674
"808",2,2021-07-27,1104165.24198373
"809",2,2021-07-28,-402429.392493968
"810",2,2021-07-29,477235.171172024
"811",2,2021-07-30,-4009355.74910225
"812",2,2021-07-31,-1379294.50610689
"813",2,2021-08-01,-1688992.3418971
"814",2,2021-08-02,-921777.926695775
"815",2,2021-08-03,-2046551.92652709
"816",2,2021-08-04,-856469.563783039
"817",2,2021-08-05,-2037074.46293176
"818",2,2021-08-06,-199260.881054835
"819",2,2021-08-07,-1484237.70591514
"820",2,2021-08-08,1250982.59980701
"821",2,2021-08-09,-825822.957778191
"822",2,2021-08-10,-1536036.72909806
"823",2,2021-08-11,-1935036.62149682
"824",2,2021-08-12,-823776.283735983
"825",2,2021-08-13,-879585.9173153
"826",2,2021-08-14,-60196.7290006226
"827",2,2021-08-15,-1045838.97388331
"828",2,2021-08-16,-681687.613417904
"829",2,2021-08-17,-2154849.81325791
"830",2,2021-08-18,-3252294.3772653
"831",2,2021-08-19,-2705947.72984468
"832",2,2021-08-20,-781255.12879824
"833",2,2021-08-21,-1516742.60665433
"834",2,2021-08-22,-2940103.64069166
"835",2,2021-08-23,-1409357.70753337
"836",2,2021-08-24,-1519808.4026453
"837",2,2021-08-25,-2512633.74941271
"838",2,2021-08-26,724525.719667094
"839",2,2021-08-27,3061.88327836967
"840",2,2021-08-28,832276.932561112
"841",2,2021-08-29,-3602784.14042033
"842",2,2021-08-30,-1272117.75670435
"843",2,2021-08-31,-1779318.92558874
"844",2,2021-09-01,-765351.057404216
"845",2,2021-09-02,-1881444.79544513
"846",2,2021-09-03,-1489847.70959905
"847",2,2021-09-04,-2028629.7466274
"848",2,2021-09-05,117279.497701106
"849",2,2021-09-06,-818259.255021321
"850",2,2021-09-07,1737039.49069675
"851",2,2021-09-08,-126972.14332827
"852",2,2021-09-09,-1546570.45445177
"853",2,2021-09-10,-2303122.85557928
"854",2,2021-09-11,-955998.57156572
"855",2,2021-09-12,-858991.888962598
"856",2,2021-09-13,-338511.313957089
"857",2,2021-09-14,-1072569.27487076
"858",2,2021-09-15,-919330.064545566
"859",2,2021-09-16,-2290493.82770596
"860",2,2021-09-17,-3069786.05556692
"861",2,2021-09-18,-2450787.79532239
"862",2,2021-09-19,-858231.050457458
"863",2,2021-09-20,-2152681.65742138
"864",2,2021-09-21,-3423909.51492978
"865",2,2021-09-22,-1997405.95007823
"866",2,2021-09-23,-1902271.15799203
"867",2,2021-09-24,-2127313.94724001
"868",2,2021-09-25,810436.580697983
"869",2,2021-09-26,-131711.077649959
"870",2,2021-09-27,667720.967235149
"871",2,2021-09-28,-3676187.53173657
"872",2,2021-09-29,-1293646.02753649
"873",2,2021-09-30,-1057375.29051328
"874",2,2021-10-01,-239156.44721322
"875",2,2021-10-02,-1234655.61962954
"876",2,2021-10-03,-967381.497985092
"877",2,2021-10-04,-1670814.5332656
"878",2,2021-10-05,218231.175939684
"879",2,2021-10-06,-480294.898899106
"880",2,2021-10-07,2158680.68152145
"881",2,2021-10-08,379776.983940882
"882",2,2021-10-09,-1386400.98947856
"883",2,2021-10-10,-2792512.49593918
"884",2,2021-10-11,-1346181.64852593
"885",2,2021-10-12,-1179457.51689757
"886",2,2021-10-13,-775770.626370556
"887",2,2021-10-14,-765067.981926487
"888",2,2021-10-15,-814550.837559311
"889",2,2021-10-16,-2571416.15929397
"890",2,2021-10-17,-2315843.58309359
"891",2,2021-10-18,-1497500.83386374
"892",2,2021-10-19,-284827.401533287
"893",2,2021-10-20,-1246577.17717877
"894",2,2021-10-21,-2733934.87331944
"895",2,2021-10-22,-1581461.23287004
"896",2,2021-10-23,-1654929.17950448
"897",2,2021-10-24,-1760879.18744088
"898",2,2021-10-25,1142755.981888
"899",2,2021-10-26,-321780.028614938
"900",2,2021-10-27,160304.464935654
"901",2,2021-10-28,-4100906.60966793
"902",2,2021-10-29,-1212669.32467832
"903",2,2021-10-30,-1975578.87044269
"904",2,2021-10-31,-1177496.89969895
"905",2,2021-11-01,-2070704.34320363
"906",2,2021-11-02,-1630785.30248622
"907",2,2021-11-03,-1368523.5777562
"908",2,2021-11-04,241092.928465351
"909",2,2021-11-05,-568597.295199721
"910",2,2021-11-06,1594361.99752262
"911",2,2021-11-07,-744513.782324839
"912",2,2021-11-08,-2046375.01261679
"913",2,2021-11-09,-3230099.88797577
"914",2,2021-11-10,-1354806.52732504
"915",2,2021-11-11,-497112.439772451
"916",2,2021-11-12,-384930.71524334
"917",2,2021-11-13,-1017562.33312599
"918",2,2021-11-14,-868719.380878168
"919",2,2021-11-15,-2610325.27255656
"920",2,2021-11-16,-2454954.86920932
"921",2,2021-11-17,-1776979.49189019
"922",2,2021-11-18,-385288.767795894
"923",2,2021-11-19,-771287.710682255
"924",2,2021-11-20,-2382719.85792271
"925",2,2021-11-21,-1577830.26643165
"926",2,2021-11-22,-1757447.15118353
"927",2,2021-11-23,-1975053.22065736
"928",2,2021-11-24,900052.271957368
"929",2,2021-11-25,-466132.860576203
"930",2,2021-11-26,-13176.4168180099
"931",2,2021-11-27,-4043344.25826929
"932",2,2021-11-28,-1280029.10209396
"933",2,2021-11-29,-2637528.13630795
"934",2,2021-11-30,-1499590.80981909
"935",2,2021-12-01,-2325906.0362798
"936",2,2021-12-02,-2329687.85062514
"937",2,2021-12-03,-744924.015754036
"938",2,2021-12-04,466707.652368038
"939",2,2021-12-05,120273.938276886
"940",2,2021-12-06,1333342.01039549
"941",2,2021-12-07,-743822.006778636
"942",2,2021-12-08,-2211364.18327447
"943",2,2021-12-09,-2952572.03603015
"944",2,2021-12-10,-986265.095698376
"945",2,2021-12-11,-469784.493199759
"946",2,2021-12-12,-540516.046122373
"947",2,2021-12-13,-1779451.4529388
"948",2,2021-12-14,-1271776.39715634
"949",2,2021-12-15,-2857326.22966315
"950",2,2021-12-16,-2601265.15970387
"951",2,2021-12-17,-1955215.23492793
"952",2,2021-12-18,-168257.862114652
"953",2,2021-12-19,-537175.569047672
"954",2,2021-12-20,-2225502.81300367
"955",2,2021-12-21,-1245892.35695365
"956",2,2021-12-22,-2010945.11473047
"957",2,2021-12-23,-1769175.46035498
"958",2,2021-12-24,664601.951763885
"959",2,2021-12-25,-1048739.23020797
"960",2,2021-12-26,-736923.632187268
"961",2,2021-12-27,-4628353.87286999
"962",2,2021-12-28,-1766229.3493767
"963",2,2021-12-29,-3194093.58566593
"964",2,2021-12-30,-2144178.10626506
"965",2,2021-12-31,-2449743.27800345
"966",2,2022-01-01,-2486171.21667436
"967",2,2022-01-02,-1147030.86196321
"968",2,2022-01-03,416102.763495016
"969",2,2022-01-04,883830.798174013
"970",2,2022-01-05,2100743.77977295
"971",2,2022-01-06,-515745.390658037
"972",2,2022-01-07,-2147563.81748938
"973",2,2022-01-08,-2767322.86469588
"974",2,2022-01-09,-809295.869800679
"975",2,2022-01-10,-505397.776709574
"976",2,2022-01-11,-1353166.65389758
"977",2,2022-01-12,-2291497.4546796
"978",2,2022-01-13,-1269043.1852285
"979",2,2022-01-14,-2595900.12548322
"980",2,2022-01-15,-2626636.11894405
"981",2,2022-01-16,-1816639.02391586
"982",2,2022-01-17,224214.589254068
"983",2,2022-01-18,216786.695811973
"984",2,2022-01-19,-1858196.00511016
"985",2,2022-01-20,-859312.138716651
"986",2,2022-01-21,-1588257.60742987
"987",2,2022-01-22,-1971345.9360491
"988",2,2022-01-23,767199.626217817
"989",2,2022-01-24,-1370094.5184786
"990",2,2022-01-25,-1048221.9713283
"991",2,2022-01-26,-4115845.84666182
"992",2,2022-01-27,-1734606.52774329
"993",2,2022-01-28,-3091725.39743178
"994",2,2022-01-29,-2114309.3824983
"995",2,2022-01-30,-2969708.38622493
"996",2,2022-01-31,-2383945.97517374
"997",2,2022-02-01,-1158313.22307945
"998",2,2022-02-02,250608.672859831
"999",2,2022-02-03,986197.495895171
"1000",2,2022-02-04,2281054.76057516
"1001",2,2022-02-05,229026.390605389
"1002",2,2022-02-06,-1379141.32260348
"1003",2,2022-02-07,-2098965.2574437
"1004",2,2022-02-08,-1151171.60196579
"1005",2,2022-02-09,-694689.868695578
"1006",2,2022-02-10,-1316327.56557152
"1007",2,2022-02-11,-2462816.25473539
"1008",2,2022-02-12,-1471401.18401278
"1009",2,2022-02-13,-2333076.05830235
"1010",2,2022-02-14,-2320782.73804748
"1011",2,2022-02-15,-1432198.98419298
"1012",2,2022-02-16,502990.358885145
"1013",2,2022-02-17,165060.150875937
"1014",2,2022-02-18,-2089383.51707517
"1015",2,2022-02-19,-1527655.53700866
"1016",2,2022-02-20,-2103898.94491042
"1017",2,2022-02-21,-2063838.09636837
"1018",2,2022-02-22,-68514.0338613389
"1019",2,2022-02-23,-1832413.05986166
"1020",2,2022-02-24,-1309186.99007809
"1021",2,2022-02-25,-4504461.25691148
"1022",2,2022-02-26,-1735338.42373923
"1023",2,2022-02-27,-4091248.01640508
"1024",2,2022-02-28,-2308055.44881485
"1025",2,2022-03-01,-3002858.7769294
"1026",2,2022-03-02,-3245171.83951165
"1027",2,2022-03-03,-1430193.96530114
"1028",2,2022-03-04,277128.025580256
"1029",2,2022-03-05,1124268.58247079
"1030",2,2022-03-06,2534883.16962182
"1031",2,2022-03-07,169374.837743847
"1032",2,2022-03-08,-944165.55123611
"1033",2,2022-03-09,-1547053.96818987
"1034",2,2022-03-10,-504924.381070993
"1035",2,2022-03-11,-855155.33340481
"1036",2,2022-03-12,-1457186.93491493
"1037",2,2022-03-13,-2931596.08410641
"1038",2,2022-03-14,-2320879.42890477
"1039",2,2022-03-15,-2324263.81373721
"1040",2,2022-03-16,-2115490.60248824
"1041",2,2022-03-17,-1169708.30550828
"1042",2,2022-03-18,404495.200807279
"1043",2,2022-03-19,-132699.463778117
"1044",2,2022-03-20,-1581614.62892797
"1045",2,2022-03-21,-1600146.17079241
"1046",2,2022-03-22,-2272004.32709227
"1047",2,2022-03-23,-2196411.00321103
"1048",2,2022-03-24,-640724.604155415
"1049",2,2022-03-25,-2664444.01449198
"1050",2,2022-03-26,-1340873.77814181
"1051",2,2022-03-27,-4613649.30833412
"1052",2,2022-03-28,-1908170.11025178
"1053",2,2022-03-29,-3753811.12896393
"1054",2,2022-03-30,-2199656.4582732
"1055",2,2022-03-31,-2340336.31785939
"1056",2,2022-04-01,-3064480.37889561
"1057",2,2022-04-02,-1108372.2779292
"1058",2,2022-04-03,-94603.9501789829
"1059",2,2022-04-04,894092.883429036
"1060",2,2022-04-05,1440610.10648885
"1061",2,2022-04-06,-395670.379611063
"1062",2,2022-04-07,-1804390.57973601
"1063",2,2022-04-08,-2550884.15870869
"1064",2,2022-04-09,-1105824.69537739
"1065",2,2022-04-10,-1146053.52383187
"1066",2,2022-04-11,-1682482.39522805
"1067",2,2022-04-12,-2739999.21940752
"1068",2,2022-04-13,-3032878.52988816
"1069",2,2022-04-14,-2789214.7668793
"1070",2,2022-04-15,-2329859.81200993
"1071",2,2022-04-16,-1444003.75179917
"1072",2,2022-04-17,967312.931209162
"1073",2,2022-04-18,527176.553284513
"1074",2,2022-04-19,-717472.651460215
"1075",2,2022-04-20,-900724.039860163
"1076",2,2022-04-21,-1812455.89818571
"1077",2,2022-04-22,-2228725.01919178
"1078",2,2022-04-23,-1378226.64515524
"1079",2,2022-04-24,-2906335.76022705
"1080",2,2022-04-25,-1845316.42484613
"1081",2,2022-04-26,-4805616.42329438
"1082",2,2022-04-27,-1794965.10237721
"1083",2,2022-04-28,-4097316.98361619
"1084",2,2022-04-29,-2356903.58968789
"1085",2,2022-04-30,-2244146.58408811
"1086",2,2022-05-01,-2873588.69006656
"1087",2,2022-05-02,-1209714.64736313
"1088",2,2022-05-03,-109638.082732537
"1089",2,2022-05-04,710981.13969408
"1090",2,2022-05-05,1162467.35252035
"1091",2,2022-05-06,-382103.753157568
"1092",2,2022-05-07,-1551015.61689663
"1093",2,2022-05-08,-2246655.61811498
"1094",2,2022-05-09,-897140.605849277
"1095",2,2022-05-10,-551809.906589559
"1096",2,2022-05-11,-1532329.44122537
"1097",2,2022-05-12,-2843677.37626996
"1098",2,2022-05-13,-3037614.43801344
"1099",2,2022-05-14,-2099790.49018638
"1100",2,2022-05-15,-2211520.85017676
"1101",2,2022-05-16,-1376934.30480112
"1102",2,2022-05-17,1556571.05598933
"1103",2,2022-05-18,508972.128671252
"1104",2,2022-05-19,-1247842.99387117
"1105",2,2022-05-20,-530261.343334903
"1106",2,2022-05-21,-1697895.83670933
"1107",2,2022-05-22,-1840246.72519847
"1108",2,2022-05-23,-1585571.38839838
"1109",2,2022-05-24,-3401124.43390565
"1110",2,2022-05-25,-2557066.20870619
"1111",2,2022-05-26,-5368564.89163716
"1112",2,2022-05-27,-2544600.63972703
"1113",2,2022-05-28,-4312293.846543
"1114",2,2022-05-29,-2493073.5932058
"1115",2,2022-05-30,-2476006.54583124
"1116",2,2022-05-31,-3339632.37817206
"1117",2,2022-06-01,-1258560.25569606
"1118",2,2022-06-02,-668893.116294689
"1119",2,2022-06-03,334091.440214007
"1120",2,2022-06-04,1358760.17018122
"1121",2,2022-06-05,-428835.349180331
"1122",2,2022-06-06,-1972107.13846944
"1123",2,2022-06-07,-2200033.42556204
"1124",2,2022-06-08,-262005.770149892
"1125",2,2022-06-09,-993502.845942033
"1126",2,2022-06-10,-1536191.91021028
"1127",2,2022-06-11,-2139508.25650082
"1128",2,2022-06-12,-2556114.96380827
"1129",2,2022-06-13,-1687866.69137328
"1130",2,2022-06-14,-2109379.38153493
"1131",2,2022-06-15,-831290.720796988
"1132",2,2022-06-16,2486161.63626138
"1133",2,2022-06-17,1387902.8300195
"1134",2,2022-06-18,-1020433.02865016
"1135",2,2022-06-19,-1025231.89556454
"1136",2,2022-06-20,-2077871.13308099
"1137",2,2022-06-21,-2014082.70533439
"1138",2,2022-06-22,-1553114.22852869
"1139",2,2022-06-23,-2799936.59020873
"1140",2,2022-06-24,-2097257.0675803
"1141",2,2022-06-25,-5456534.69093251
"1142",2,2022-06-26,-1973895.13816692
"1143",2,2022-06-27,-4521497.55086252
"1144",2,2022-06-28,-2742053.90719862
"1145",2,2022-06-29,-2791964.32324497
"1146",2,2022-06-30,-3984097.31096891
"1147",2,2022-07-01,-1711154.96248272
"1148",2,2022-07-02,-1099822.04205487
"1149",2,2022-07-03,118534.366532807
"1150",2,2022-07-04,1570728.95068664
"1151",2,2022-07-05,329386.579631201
"1152",2,2022-07-06,-1875655.02286107
"1153",2,2022-07-07,-1982711.24075734
"1154",2,2022-07-08,-23878.7540633983
"1155",2,2022-07-09,-842330.364384109
"1156",2,2022-07-10,-1042985.76535956
"1157",2,2022-07-11,-2058268.37261951
"1158",2,2022-07-12,-2770273.8421362
"1159",2,2022-07-13,-1436044.57696833
"1160",2,2022-07-14,-2460785.11140433
"1161",2,2022-07-15,-1427643.40781498
"1162",2,2022-07-16,2039341.03008275
"1163",2,2022-07-17,1837379.48612882
"1164",2,2022-07-18,-700463.345853316
"1165",2,2022-07-19,-925197.800061644
"1166",2,2022-07-20,-2115220.50986859
"1167",2,2022-07-21,-1862827.18380436
"1168",2,2022-07-22,-1652513.58812134
"1169",2,2022-07-23,-2798038.43493132
"1170",2,2022-07-24,-1903957.62851092
"1171",2,2022-07-25,-4864286.3323122
"1172",2,2022-07-26,-1820475.35445513
"1173",2,2022-07-27,-4706156.02543947
"1174",2,2022-07-28,-3523305.13584688
"1175",2,2022-07-29,-3113662.91064556
"1176",2,2022-07-30,-4259524.55250221
"1177",2,2022-07-31,-1939846.61659108
"1178",2,2022-08-01,-875011.884252309
"1179",2,2022-08-02,148006.403258361
"1180",2,2022-08-03,1538756.62326209
"1181",2,2022-08-04,-263233.546950757
"1182",2,2022-08-05,-1902743.26207032
"1183",2,2022-08-06,-2741026.10292314
"1184",2,2022-08-07,-734049.494823009
"1185",2,2022-08-08,-685577.595626006
"1186",2,2022-08-09,-507174.406600751
"1187",2,2022-08-10,-1980555.83674292
"1188",2,2022-08-11,-2963204.39635952
"1189",2,2022-08-12,-1758526.04805724
"1190",2,2022-08-13,-2470094.47833644
"1191",2,2022-08-14,-1216144.27780183
"1192",2,2022-08-15,2218779.76966109
"1193",2,2022-08-16,1378923.50472874
"1194",2,2022-08-17,-729947.234266992
"1195",2,2022-08-18,-876775.697689246
"1196",2,2022-08-19,-2536830.95747522
"1197",2,2022-08-20,-1670633.40115395
"1198",2,2022-08-21,-2247160.00084112
"1199",2,2022-08-22,-3100340.4550856
"1200",2,2022-08-23,-1864991.64981647
"1201",3,2021-01-01,-52318796.7507816
"1202",3,2021-01-02,-52317421.6134851
"1203",3,2021-01-03,-53020446.4212855
"1204",3,2021-01-04,-53214834.7998264
"1205",3,2021-01-05,-52575869.9848631
"1206",3,2021-01-06,-52225200.4174599
"1207",3,2021-01-07,-51852833.948791
"1208",3,2021-01-08,-53126694.9295704
"1209",3,2021-01-09,-52509310.8061553
"1210",3,2021-01-10,-52419134.5828436
"1211",3,2021-01-11,-53106746.2071014
"1212",3,2021-01-12,-53128298.8642074
"1213",3,2021-01-13,-53088822.4585523
"1214",3,2021-01-14,-52835888.3724474
"1215",3,2021-01-15,-52780584.0326911
"1216",3,2021-01-16,-52218763.0273326
"1217",3,2021-01-17,-53190367.1973971
"1218",3,2021-01-18,-52639497.7611881
"1219",3,2021-01-19,-52543694.0567023
"1220",3,2021-01-20,-52289968.8494651
"1221",3,2021-01-21,-52325245.4215773
"1222",3,2021-01-22,-52933284.1753971
"1223",3,2021-01-23,-52890338.4522151
"1224",3,2021-01-24,-53313568.3916508
"1225",3,2021-01-25,-53370961.5992825
"1226",3,2021-01-26,-52564558.2029888
"1227",3,2021-01-27,-52825041.3907413
"1228",3,2021-01-28,-52373477.7471465
"1229",3,2021-01-29,-52830185.6191617
"1230",3,2021-01-30,-52109948.099883
"1231",3,2021-01-31,-51930088.6819055
"1232",3,2021-02-01,-53624664.3726976
"1233",3,2021-02-02,-52480100.00227
"1234",3,2021-02-03,-52546019.1723358
